governate,area,lat,lng,services
Dakahlia,Sherbien,31.19066798,31.52041102,1.0
Dakahlia,Sherbien,31.19066374,31.52048024,1.0
Dakahlia,Sherbien,31.188945,31.526464,1.0
Dakahlia,Sherbien,31.196258,31.520332,1.0
Dakahlia,Sherbien,31.188486,31.496254,1.0
Dakahlia,Sherbien,31.19288865,31.52810955,3.0
Dakahlia,Sherbien,31.21236069,31.55104677,3.0
Dakahlia,Sherbien,31.21236069,31.55104677,3.0
Dakahlia,Sherbien,31.19070892,31.54861259,3.0
Dakahlia,Sherbien,31.24943875,31.64883691,3.0
Dakahlia,Sherbien,31.196258,31.520332,2.0
Dakahlia,Sherbien,31.188945,31.526464,2.0
Dakahlia,Sherbien,31.188486,31.496254,2.0
Dakahlia,Talkha,31.05509358,31.39160521,1.0
Dakahlia,Talkha,31.0733,31.397773,1.0
Dakahlia,Talkha,31.050115,31.380445,1.0
Dakahlia,Talkha,31.0496,31.376869,1.0
Dakahlia,Talkha,31.05021889,31.38009747,1.0
Dakahlia,Talkha,31.1297027,31.4219936,1.0
Dakahlia,Talkha,31.16634612,31.45101234,3.0
Dakahlia,Talkha,31.12750349,31.36904098,3.0
Dakahlia,Talkha,31.0496,31.376869,2.0
Dakahlia,Talkha,31.050115,31.380445,2.0
Dakahlia,Talkha,31.0733,31.397773,2.0
Dakahlia,Tmy Elamded,30.94503,31.533459,1.0
Dakahlia,Tmy Elamded,30.94527,31.530665,1.0
Dakahlia,Tmy Elamded,30.94527,31.530665,2.0
Dakahlia,Tmy Elamded,30.94503,31.533459,2.0
Dakahlia,Tmy Elamded,30.938429,31.652113,3.0
Damietta,Al Zarkaa,31.20567647,31.63974945,3.0
Damietta,Al Zarkaa,31.208376,31.636662,1.0
Damietta,Al Zarkaa,31.245079,31.679219,1.0
Damietta,Al Zarkaa,31.205583,31.62123,1.0
Damietta,Damietta,31.45821917,31.75412951,1.0
Damietta,Damietta,31.42742,31.803943,1.0
Damietta,Damietta,31.455374,31.757296,1.0
Damietta,Damietta,31.41480427,31.80841817,1.0
Damietta,Damietta,31.40716,31.813928,1.0
Damietta,Damietta,31.41236145,31.7960036,3.0
Damietta,Damietta,31.421386,31.797179,3.0
Damietta,Damietta,31.421382,31.805752,1.0
Damietta,Damietta,31.434946,31.801476,1.0
Damietta,Damietta,31.434963,31.8016,1.0
Damietta,Damietta,31.414454,31.805622,1.0
Damietta,Damietta,31.41823942,31.81855342,1.0
Damietta,Damietta,31.413224,31.808856,3.0
Damietta,Damietta,31.41705499,31.82420375,1.0
Damietta,Damietta Algadida,31.44871,31.686446,1.0
Damietta,Damietta Algadida,31.44099364,31.68213794,1.0
Damietta,Damietta Algadida,31.427476,31.68311,1.0
Damietta,Damietta Algadida,31.4366414,31.6786322,1.0
Damietta,Elroda,31.325412,31.758826,1.0
Damietta,Elsero,31.239358,31.648611,1.0
Damietta,Farskour,31.332658,31.714482,1.0
Damietta,Farskour,31.326034,31.716984,1.0
Damietta,Farskour,31.32852905,31.71462906,1.0
Damietta,Farskour,31.335044,31.718667,1.0
Damietta,Farskour,31.325501,31.758889,1.0
Damietta,Farskour,31.29406911,31.75754998,2.0
Damietta,Farskour,31.32379373,31.75943646,2.0
Damietta,Farskour,31.23937202,31.64907738,2.0
Damietta,Farskour,31.33409428,31.71329741,3.0
Damietta,Kafr Elbatekh,31.404306,31.737937,1.0
Damietta,Kafr Elbatekh,31.40486456,31.73288788,3.0
Damietta,Kafr Saad,31.357018,31.685323,1.0
Damietta,Kafr Saad,31.35486533,31.68747553,1.0
Damietta,Kafr Saad,31.372934,31.521293,1.0
Damietta,Kafr Saad,31.360066,31.689301,1.0
Damietta,Kafr Saad,31.36055974,31.57138945,2.0
Damietta,Kafr Saad,31.37688006,31.69813172,2.0
Damietta,Kafr Saad,31.343215,31.709594,3.0
Damietta,Met AboGhaleb,31.2906,31.677441,1.0
Damietta,Ras Al Bar,31.50731349,31.83888305,1.0
Damietta,Ras Al Bar,31.49553414,31.82505875,1.0
Damietta,Ras Al Bar,31.50980085,31.83163788,1.0
Giza,6th of October City,29.97289654,30.91961392,3.0
Giza,6th of October City,29.93408446,31.04846707,3.0
Giza,6th of October City,29.91211163,31.04436622,3.0
Giza,6th of October City,29.92964077,31.05946444,3.0
Giza,6th of October City,29.91129,30.88116,1.0
Giza,6th of October City,29.956883,31.05683,1.0
Giza,6th of October City,29.947265,30.88849,1.0
Giza,6th of October City,29.98397936,30.97771269,1.0
Giza,6th of October City,29.94417774,30.89568193,1.0
Giza,6th of October City,29.9580453,31.02796645,3.0
Giza,6th of October City,29.975969,30.94448,1.0
Giza,6th of October City,29.939706,30.890616,1.0
Giza,6th of October City,29.944126,31.014216,1.0
Giza,6th of October City,30.038749,31.058416,3.0
Giza,6th of October City,29.95843,31.06358,3.0
Giza,6th of October City,30.011865,31.05687,1.0
Giza,6th of October City,29.99628168,30.96636462,3.0
Giza,6th of October City,29.995832,30.964943,1.0
Giza,6th of October City,29.962891,30.927063,1.0
Giza,6th of October City,29.934162,30.878548,1.0
Giza,6th of October City,30.029943,30.964471,3.0
Giza,6th of October City,29.964006,30.899542,1.0
Giza,6th of October City,29.966393,30.936583,1.0
Giza,6th of October City,29.965099,30.950843,1.0
Giza,6th of October City,29.97182192,30.94218238,3.0
Giza,6th of October City,29.98392109,30.97766359,3.0
Giza,6th of October City,29.96866003,30.96594753,1.0
Giza,6th of October City,29.97190459,31.01640637,3.0
Giza,6th of October City,29.98118568,30.94950643,3.0
Giza,6th of October City,29.996322,30.968821,3.0
Giza,6th of October City,29.962043,31.041363,1.0
Giza,6th of October City,29.963594,30.925925,1.0
Giza,6th of October City,30.009948,31.005868,1.0
Giza,6th of October City,29.964925,31.015866,1.0
Giza,6th of October City,29.949398,30.912739,1.0
Giza,6th of October City,29.958284,31.053149,1.0
Giza,6th of October City,30.004697,30.973316,3.0
Giza,6th of October City,30.009699,30.974546,1.0
Giza,6th of October City,29.909291,31.0696,3.0
Giza,6th of October City,29.977521,30.954753,3.0
Giza,6th of October City,29.97392,30.944021,1.0
Giza,6th of October City,29.971776,31.014622,1.0
Giza,6th of October City,29.962897,31.045044,1.0
Giza,6th of October City,29.973268,30.99609,3.0
Giza,6th of October City,29.973412,30.995744,1.0
Giza,6th of October City,29.909093,30.90348,1.0
Giza,6th of October City,29.96069294,30.9123639,1.0
Giza,6th of October City,29.99650664,30.98279977,3.0
Giza,6th of October City,29.97386873,31.01468503,3.0
Giza,6th of October City,29.96069354,30.92108239,1.0
Giza,6th of October City,29.97784884,30.95488399,3.0
Giza,6th of October City,29.90929105,31.06960011,3.0
Giza,6th of October City,29.99628168,30.96636462,3.0
Giza,6th of October City,29.95115737,30.91264052,3.0
Giza,6th of October City,29.96893724,30.92278106,3.0
Giza,6th of October City,29.97071117,30.95029192,3.0
Giza,6th of October City,29.93694093,30.89649811,1.0
Giza,6th of October City,29.9424403,30.9186961,3.0
Giza,6th of October City,29.98005083,30.9424095,3.0
Giza,6th of October City,29.91168638,31.05936864,3.0
Giza,6th of October City,29.96930733,30.9155344,3.0
Giza,6th of October City,29.92812581,30.92079523,2.0
Giza,6th of October City,29.96245933,30.92768893,3.0
Giza,6th of October City,30.00732729,30.97301283,3.0
Giza,6th of October City,29.96170449,31.04089215,3.0
Giza,6th of October City,29.965217,31.021134,3.0
Giza,6th of October City,29.96134189,30.92843499,3.0
Giza,6th of October City,29.98258424,30.95334044,3.0
Giza,6th of October City,29.958658,30.918272,3.0
Giza,6th of October City,29.966393,30.936583,2.0
Giza,6th of October City,29.995832,30.964943,2.0
Giza,6th of October City,29.962891,30.927063,2.0
Giza,6th of October City,29.973268,30.99609,3.0
Giza,6th of October City,29.973412,30.995744,2.0
Giza,6th of October City,30.011865,31.05687,2.0
Giza,6th of October City,29.956883,31.05683,3.0
Giza,6th of October City,29.95843,31.06358,3.0
Giza,6th of October City,30.029943,30.964471,3.0
Giza,6th of October City,30.038749,31.058416,3.0
Giza,6th of October City,29.971776,31.014622,2.0
Giza,6th of October City,29.996322,30.968821,3.0
Giza,6th of October City,29.909093,30.90348,2.0
Giza,6th of October City,29.964006,30.899542,2.0
Giza,6th of October City,30.009948,31.005868,2.0
Giza,6th of October City,29.962043,31.041363,3.0
Giza,6th of October City,29.944126,31.014216,2.0
Giza,6th of October City,29.964925,31.015866,2.0
Giza,6th of October City,29.975969,30.94448,2.0
Giza,6th of October City,29.947265,30.88849,2.0
Giza,6th of October City,29.934162,30.878548,2.0
Giza,6th of October City,30.004697,30.973316,3.0
Giza,6th of October City,29.963594,30.925925,2.0
Giza,6th of October City,29.977521,30.954753,3.0
Giza,6th of October City,29.939706,30.890616,2.0
Giza,6th of October City,29.97392,30.944021,2.0
Giza,6th of October City,30.009699,30.974546,3.0
Giza,6th of October City,29.949398,30.912739,2.0
Giza,6th of October City,29.91129,30.88116,2.0
Giza,6th of October City,29.958284,31.053149,2.0
Giza,6th of October City,29.962897,31.045044,2.0
Giza,6th of October City,29.999827,31.116329,3.0
Giza,6th of October City,29.93013746,31.07539162,2.0
Giza,6th of October City,30.07403349,30.97402749,1.0
Giza,6th of October City,29.95307741,31.09476098,2.0
Giza,6th of October City,29.89417259,31.06104346,1.0
Giza,6th of October City,29.958029,31.027955,3.0
Giza,Abo Elnomros,29.964832,31.177386,3.0
Giza,Abo Elnomros,29.953103,31.215103,1.0
Giza,Abo Elnomros,29.964832,31.177386,3.0
Giza,Abo Elnomros,29.956575,31.17776,3.0
Giza,Abu Rawash,30.064073,31.026354,3.0
Giza,Abu Rawash,30.063993,31.025685,1.0
Giza,Abu Rawash,30.063993,31.025685,3.0
Giza,Abu Rawash,30.064073,31.026354,3.0
Giza,Abu Rawash,30.138,31.071403,2.0
Giza,Abu Rawash,30.18210586,31.11100977,2.0
Giza,Agouza,30.062593,31.205734,1.0
Giza,Agouza,30.057336,31.21248,1.0
Giza,Agouza,30.061654,31.213997,1.0
Giza,Agouza,30.04274,31.21949,1.0
Giza,Agouza,30.05232916,31.19525688,3.0
Giza,Agouza,30.06194082,31.20821738,1.0
Giza,Agouza,30.06149898,31.21334276,3.0
Giza,Agouza,30.05575701,31.20549099,3.0
Giza,Agouza,30.04274,31.21949,2.0
Giza,Agouza,30.057336,31.21248,2.0
Giza,Agouza,30.062593,31.205734,2.0
Giza,Agouza,30.065517,31.198484,3.0
Giza,Al Ayyat,29.62372847,31.25736377,1.0
Giza,Al Ayyat,29.6260535,31.25861352,3.0
Giza,Al Ayyat,29.604831,31.250457,1.0
Giza,Al Ayyat,29.6260535,31.25861352,2.0
Giza,Al Ayyat,29.62053291,31.25730813,3.0
Giza,Al Ayyat,29.45727965,31.21232928,3.0
Giza,Al Ayyat,29.604831,31.250457,2.0
Giza,Al Ayyat,29.7265537,31.25768968,2.0
Giza,Al Badrshein,29.84642552,31.27713021,1.0
Giza,Al Badrshein,29.853307,31.278523,1.0
Giza,Al Badrshein,29.851206,31.282293,1.0
Giza,Al Badrshein,29.84849609,31.27632764,1.0
Giza,Al Badrshein,29.84907829,31.26975373,1.0
Giza,Al Badrshein,29.85025577,31.26462815,3.0
Giza,Al Badrshein,29.853307,31.278523,2.0
Giza,Al Badrshein,29.851206,31.282293,2.0
Giza,Al Badrshein,29.84766136,31.2770727,2.0
Giza,Al Badrshein,29.84949823,31.26698879,2.0
Giza,Al Badrshein,29.849825,31.230757,3.0
Giza,Al Badrshein,29.797243,31.24243,3.0
Giza,Al Haram,29.99378633,31.1606346,3.0
Giza,Al Haram,29.994126,31.119049,1.0
Giza,Al Haram,30.002429,31.181795,1.0
Giza,Al Haram,29.986394,31.134478,3.0
Giza,Al Haram,29.988327,31.151004,1.0
Giza,Al Haram,29.99898,31.172662,1.0
Giza,Al Haram,29.992626,31.12923,1.0
Giza,Al Haram,29.988112,31.156584,1.0
Giza,Al Haram,29.993783,31.156078,1.0
Giza,Al Haram,29.988729,31.115819,1.0
Giza,Al Haram,29.992209,31.152731,1.0
Giza,Al Haram,29.988576,31.140603,3.0
Giza,Al Haram,30.00452602,31.18758018,3.0
Giza,Al Haram,29.999607,31.176327,3.0
Giza,Al Haram,29.999827,31.116329,1.0
Giza,Al Haram,29.99066452,31.14975401,3.0
Giza,Al Haram,29.996245,31.168843,1.0
Giza,Al Haram,29.98934,31.129492,3.0
Giza,Al Haram,29.975137,31.155998,3.0
Giza,Al Haram,29.97643515,31.1419416,1.0
Giza,Al Haram,29.99567525,31.1793413,1.0
Giza,Al Haram,29.99567936,31.16387222,1.0
Giza,Al Haram,29.98775195,31.14104122,3.0
Giza,Al Haram,29.98291711,31.14312655,1.0
Giza,Al Haram,29.99960702,31.17632661,3.0
Giza,Al Haram,29.98750485,31.16467565,1.0
Giza,Al Haram,30.00051989,31.15184697,1.0
Giza,Al Haram,29.9996336,31.14416914,1.0
Giza,Al Haram,29.9985407,31.17117366,3.0
Giza,Al Haram,29.99838187,31.17136186,3.0
Giza,Al Haram,30.00414725,31.14497518,3.0
Giza,Al Haram,29.98179579,31.1471299,2.0
Giza,Al Haram,29.93252993,31.19767266,2.0
Giza,Al Haram,29.99221837,31.15507572,3.0
Giza,Al Haram,29.98891981,31.14624662,3.0
Giza,Al Haram,29.9971493,31.16978366,3.0
Giza,Al Haram,30.00865557,31.13616907,3.0
Giza,Al Haram,29.998534,31.17373,3.0
Giza,Al Haram,29.989733,31.161069,3.0
Giza,Al Haram,29.982933,31.159881,3.0
Giza,Al Haram,29.9856732,31.1684829,3.0
Giza,Al Haram,30.00544865,31.13778047,3.0
Giza,Al Haram,29.975137,31.155998,3.0
Giza,Al Haram,29.988576,31.140603,3.0
Giza,Al Haram,29.986394,31.134478,3.0
Giza,Al Haram,29.992209,31.152731,2.0
Giza,Al Haram,30.002429,31.181795,2.0
Giza,Al Haram,29.993783,31.156078,2.0
Giza,Al Haram,29.988112,31.156584,2.0
Giza,Al Haram,29.99898,31.172662,2.0
Giza,Al Haram,29.992626,31.12923,2.0
Giza,Al Haram,29.996245,31.168843,3.0
Giza,Al Haram,29.994126,31.119049,3.0
Giza,Al Haram,29.988729,31.115819,2.0
Giza,Al Haram,29.988327,31.151004,2.0
Giza,Al Haram,29.99247464,31.15599631,1.0
Giza,Al Hawmdeya,29.898312,31.270356,1.0
Giza,Al Hawmdeya,29.898783,31.277826,1.0
Giza,Al Hawmdeya,29.899543,31.270184,1.0
Giza,Al Hawmdeya,29.89377,31.272615,1.0
Giza,Al Hawmdeya,29.90317613,31.26935437,3.0
Giza,Al Hawmdeya,29.887683,31.273272,1.0
Giza,Al Hawmdeya,29.888719,31.278916,1.0
Giza,Al Hawmdeya,29.89954286,31.27018426,1.0
Giza,Al Hawmdeya,29.89878323,31.2778261,1.0
Giza,Al Hawmdeya,29.91057208,31.26519683,3.0
Giza,Al Hawmdeya,29.888719,31.278916,2.0
Giza,Al Hawmdeya,29.89377,31.272615,2.0
Giza,Al Hawmdeya,29.887683,31.273272,2.0
Giza,Al Saf,29.57709303,31.28218787,3.0
Giza,Al Saf,29.574583,31.285659,1.0
Giza,Al Saf,29.574497,31.281234,1.0
Giza,Al Saf,29.575768,31.294331,1.0
Giza,Al Saf,30.00438899,31.20154188,1.0
Giza,Al Saf,29.574497,31.281234,2.0
Giza,Al Saf,29.574583,31.285659,2.0
Giza,Al Saf,29.575768,31.294331,2.0
Giza,Al Saf,29.57603909,31.28516834,2.0
Giza,Al Saf,29.709598,31.287636,3.0
Giza,Al Waraq,30.10544961,31.22001575,3.0
Giza,Al Waraq,30.095808,31.223394,1.0
Giza,Al Waraq,30.105892,31.215666,1.0
Giza,Al Waraq,30.097245,31.217881,1.0
Giza,Al Waraq,30.093913,31.224037,1.0
Giza,Al Waraq,30.09540516,31.22355578,3.0
Giza,Al Waraq,30.097245,31.217881,2.0
Giza,Al Waraq,30.105892,31.215666,2.0
Giza,Alwahat Albaharia,30.04163712,31.04687476,1.0
Giza,Alwahat Albaharia,28.35042274,28.86688016,1.0
Giza,Alwahat Albaharia,28.347757,28.870136,3.0
Giza,Atfih,29.415462,31.244416,1.0
Giza,Atfih,29.415386,31.244395,1.0
Giza,Atfih,29.351784,31.248327,1.0
Giza,Atfih,29.459579,31.260741,1.0
Giza,Atfih,29.35132019,31.24519499,3.0
Giza,Atfih,29.415386,31.244395,2.0
Giza,Atfih,29.459579,31.260741,2.0
Giza,Atfih,29.351784,31.248327,2.0
Giza,Atfih,29.415462,31.244416,2.0
Giza,Atfih,29.451673,31.236948,3.0
Giza,Atfih,29.414602,31.244217,3.0
Giza,Bolaq Aldakror,30.025984,31.201213,3.0
Giza,Bolaq Aldakror,30.04977368,31.18284117,3.0
Giza,Bolaq Aldakror,30.025984,31.201213,3.0
Giza,Bolaq Aldakror,30.017205,31.203816,3.0
Giza,Bolaq Aldakror,30.03062966,31.18270889,2.0
Giza,Bolaq Aldakror,30.01843465,31.18462839,2.0
Giza,Bolaq Aldakror,30.028911,31.183983,3.0
Giza,Dokki,30.029238,31.207146,1.0
Giza,Dokki,30.0379822,31.21086635,3.0
Giza,Dokki,30.03879317,31.20110848,1.0
Giza,Dokki,30.045836,31.218444,1.0
Giza,Dokki,30.03620955,31.21420738,3.0
Giza,Dokki,30.031285,31.215224,1.0
Giza,Dokki,30.034949,31.217758,1.0
Giza,Dokki,30.034949,31.217758,1.0
Giza,Dokki,30.04596,31.214013,1.0
Giza,Dokki,30.039508,31.205899,3.0
Giza,Dokki,30.040862,31.210587,1.0
Giza,Dokki,30.034728,31.214364,1.0
Giza,Dokki,30.039138,31.220247,3.0
Giza,Dokki,30.039886,31.21771,3.0
Giza,Dokki,30.039935,31.200529,3.0
Giza,Dokki,30.04618625,31.21487117,1.0
Giza,Dokki,30.029951,31.210018,1.0
Giza,Dokki,30.035836,31.199983,3.0
Giza,Dokki,30.038341,31.212192,3.0
Giza,Dokki,30.0515783,31.20071193,3.0
Giza,Dokki,30.050112,31.209817,1.0
Giza,Dokki,30.043266,31.216689,3.0
Giza,Dokki,30.034822,31.20334,1.0
Giza,Dokki,30.043236,31.210047,1.0
Giza,Dokki,30.03488297,31.21920286,3.0
Giza,Dokki,30.03474153,31.21915474,1.0
Giza,Dokki,30.029238,31.207146,2.0
Giza,Dokki,30.029951,31.210018,2.0
Giza,Dokki,30.04455191,31.21467189,3.0
Giza,Dokki,30.039935,31.200529,3.0
Giza,Dokki,30.04131116,31.19481221,3.0
Giza,Dokki,30.039886,31.21771,3.0
Giza,Dokki,30.035836,31.199983,3.0
Giza,Dokki,30.038341,31.212192,3.0
Giza,Dokki,30.031285,31.215224,2.0
Giza,Dokki,30.045836,31.218444,3.0
Giza,Dokki,30.039508,31.205899,3.0
Giza,Dokki,30.050112,31.209817,2.0
Giza,Dokki,30.034728,31.214364,2.0
Giza,Dokki,30.043266,31.216689,2.0
Giza,Dokki,30.040862,31.210587,2.0
Giza,Dokki,30.043236,31.210047,2.0
Giza,Dokki,30.04556408,31.19521702,1.0
Giza,Dokki,30.03798,31.21086,3.0
Giza,Dokki,30.042087,31.208612,3.0
Giza,El Monib,29.981092,31.212334,3.0
Giza,El Monib,29.981092,31.212334,3.0
Giza,El-Shiekh Zayed,30.027168,31.0063263,1.0
Giza,El-Shiekh Zayed,30.081956,30.975839,1.0
Giza,El-Shiekh Zayed,30.081599,30.97616,1.0
Giza,El-Shiekh Zayed,30.026979,31.014092,1.0
Giza,El-Shiekh Zayed,30.038265,31.036422,3.0
Giza,El-Shiekh Zayed,30.054112,30.943735,3.0
Giza,El-Shiekh Zayed,30.029875,31.001001,3.0
Giza,El-Shiekh Zayed,30.05656,30.947515,1.0
Giza,El-Shiekh Zayed,30.05616912,30.94207587,3.0
Giza,El-Shiekh Zayed,30.08055704,30.97532201,3.0
Giza,El-Shiekh Zayed,30.024464,31.013506,1.0
Giza,El-Shiekh Zayed,30.054747,30.981434,1.0
Giza,El-Shiekh Zayed,30.05377,30.9609,3.0
Giza,El-Shiekh Zayed,30.031979,31.003468,1.0
Giza,El-Shiekh Zayed,30.031977,31.003541,1.0
Giza,El-Shiekh Zayed,30.032064,31.003564,1.0
Giza,El-Shiekh Zayed,30.037378,31.008525,1.0
Giza,El-Shiekh Zayed,30.0505,30.996935,1.0
Giza,El-Shiekh Zayed,30.020139,31.004468,3.0
Giza,El-Shiekh Zayed,30.030081,31.021517,3.0
Giza,El-Shiekh Zayed,30.04481693,30.98976025,3.0
Giza,El-Shiekh Zayed,30.02163771,31.00680238,3.0
Giza,El-Shiekh Zayed,30.01979798,31.0023935,3.0
Giza,El-Shiekh Zayed,30.02884516,31.01980092,3.0
Giza,El-Shiekh Zayed,30.01825198,31.00436305,3.0
Giza,El-Shiekh Zayed,30.03009512,31.02112406,3.0
Giza,El-Shiekh Zayed,30.05984281,30.94711528,3.0
Giza,El-Shiekh Zayed,30.03826507,31.03642198,3.0
Giza,El-Shiekh Zayed,30.01614615,31.00092745,3.0
Giza,El-Shiekh Zayed,30.02013876,31.00446783,3.0
Giza,El-Shiekh Zayed,30.03723059,30.98646969,3.0
Giza,El-Shiekh Zayed,30.01825198,31.00436305,3.0
Giza,El-Shiekh Zayed,30.05377,30.9609,3.0
Giza,El-Shiekh Zayed,30.054112,30.943735,3.0
Giza,El-Shiekh Zayed,30.029875,31.001001,3.0
Giza,El-Shiekh Zayed,30.024464,31.013506,2.0
Giza,El-Shiekh Zayed,30.026979,31.014092,2.0
Giza,El-Shiekh Zayed,30.081599,30.97616,2.0
Giza,El-Shiekh Zayed,30.081956,30.975839,2.0
Giza,El-Shiekh Zayed,30.037378,31.008525,2.0
Giza,El-Shiekh Zayed,30.031977,31.003541,2.0
Giza,El-Shiekh Zayed,30.05656,30.947515,2.0
Giza,El-Shiekh Zayed,30.0505,30.996935,2.0
Giza,El-Shiekh Zayed,30.032064,31.003564,2.0
Giza,El-Shiekh Zayed,30.069952,31.019785,2.0
Giza,El-Shiekh Zayed,30.054747,30.981434,2.0
Giza,El-Shiekh Zayed,30.030081,31.021517,3.0
Giza,El-Shiekh Zayed,30.031979,31.003468,2.0
Giza,El-Shiekh Zayed,30.02586883,31.01083892,3.0
Giza,El-Shiekh Zayed,30.10687395,30.99245929,3.0
Giza,El-Shiekh Zayed,30.10648516,31.01129419,3.0
Giza,El-Shiekh Zayed,30.030136,31.021663,3.0
Giza,El-Shiekh Zayed,30.02585,31.495893,1.0
Giza,El-Shiekh Zayed,30.07728474,30.95168528,3.0
Giza,El-Shiekh Zayed,30.07403349,31.19521702,1.0
Giza,Faisal,30.00372315,31.17326819,3.0
Giza,Faisal,30.00072,31.166831,1.0
Giza,Faisal,30.011197,31.185411,1.0
Giza,Faisal,29.992606,31.145031,1.0
Giza,Faisal,29.99193447,31.14097792,3.0
Giza,Faisal,30.009095,31.189827,1.0
Giza,Faisal,30.017205,31.203816,3.0
Giza,Faisal,30.013031,31.197063,1.0
Giza,Faisal,30.00834,31.176454,1.0
Giza,Faisal,30.010296,31.17353,1.0
Giza,Faisal,29.99062939,31.13660885,3.0
Giza,Faisal,30.00898237,31.18580263,3.0
Giza,Faisal,29.99956174,31.16025742,3.0
Giza,Faisal,29.99818228,31.15960493,3.0
Giza,Faisal,29.995409,31.15049,3.0
Giza,Faisal,30.00834,31.176454,2.0
Giza,Faisal,30.013031,31.197063,2.0
Giza,Faisal,30.00072,31.166831,2.0
Giza,Faisal,30.011197,31.185411,2.0
Giza,Faisal,29.992606,31.145031,2.0
Giza,Faisal,29.98208341,31.15722912,2.0
Giza,Faisal,30.002173,31.170321,3.0
Giza,Faisal,30.010446,31.175986,3.0
Giza,Giza,30.02718256,31.20709826,1.0
Giza,Giza,30.02418062,31.21717478,3.0
Giza,Giza,30.10687395,30.99245929,2.0
Giza,Giza,30.02718256,31.20709826,1.0
Giza,Giza,30.02718256,31.20709826,2.0
Giza,Giza,29.98214774,31.19697876,2.0
Giza,Giza,30.02163114,31.21659819,3.0
Giza,Giza,30.00801193,31.20929755,3.0
Giza,Giza,30.02058233,31.21655409,3.0
Giza,Giza,30.009449,31.21385,3.0
Giza,Giza,29.71503298,31.39947119,3.0
Giza,Giza,30.008835,31.20836,2.0
Giza,Giza,29.995491,31.208812,3.0
Giza,Giza,30.010626,31.207282,3.0
Giza,Giza,30.005549,31.208044,3.0
Giza,Giza,30.024293,31.216669,3.0
Giza,Giza,30.01475112,31.21099606,1.0
Giza,Giza,30.025492,31.218332,1.0
Giza,Giza,30.00646461,31.20918777,3.0
Giza,Giza,30.0149752,31.21212728,3.0
Giza,Giza,30.010116,31.209201,1.0
Giza,Giza,30.0263996,31.20503446,3.0
Giza,Giza,29.994254,31.215086,1.0
Giza,Giza,30.024293,31.216669,3.0
Giza,Giza,30.010626,31.207282,3.0
Giza,Giza,30.005549,31.208044,3.0
Giza,Giza,29.995491,31.208812,3.0
Giza,Giza,30.008835,31.20836,1.0
Giza,Giza,30.015566,31.216109,3.0
Giza,Hadieq Alahram,29.979749,31.098077,1.0
Giza,Hadieq Alahram,29.965316,31.097378,3.0
Giza,Hadieq Alahram,29.957132,31.089192,3.0
Giza,Hadieq Alahram,29.972468,31.098094,1.0
Giza,Hadieq Alahram,29.973748,31.106967,1.0
Giza,Hadieq Alahram,29.972151,31.090664,3.0
Giza,Hadieq Alahram,29.980806,31.104778,1.0
Giza,Hadieq Alahram,30.108165,30.932499,3.0
Giza,Hadieq Alahram,29.969874,31.099356,1.0
Giza,Hadieq Alahram,29.957132,31.089192,3.0
Giza,Hadieq Alahram,29.969874,31.099356,2.0
Giza,Hadieq Alahram,29.972468,31.098094,2.0
Giza,Hadieq Alahram,29.973748,31.106967,2.0
Giza,Hadieq Alahram,29.979749,31.098077,2.0
Giza,Hadieq Alahram,29.980806,31.104778,2.0
Giza,Hadieq Alahram,29.972151,31.090664,3.0
Giza,Hadieq Alahram,29.96837579,31.10157039,3.0
Giza,Imbaba,30.080078,31.2227,1.0
Giza,Imbaba,30.081903,31.225048,1.0
Giza,Imbaba,30.069788,31.205816,1.0
Giza,Imbaba,30.083769,31.225619,1.0
Giza,Imbaba,30.076868,31.217144,1.0
Giza,Imbaba,30.086342,31.219745,1.0
Giza,Imbaba,30.081091,31.218503,1.0
Giza,Imbaba,30.071336,31.201859,1.0
Giza,Imbaba,30.08125356,31.21479246,1.0
Giza,Imbaba,30.065007,31.209976,1.0
Giza,Imbaba,30.0659,31.211728,1.0
Giza,Imbaba,30.07041407,31.18143618,1.0
Giza,Imbaba,30.07973508,31.22224251,1.0
Giza,Imbaba,30.09519027,31.20424727,1.0
Giza,Imbaba,30.07951702,31.22345566,3.0
Giza,Imbaba,30.095359,31.217552,3.0
Giza,Imbaba,30.081091,31.218503,2.0
Giza,Imbaba,30.086342,31.219745,2.0
Giza,Imbaba,30.076868,31.217144,2.0
Giza,Imbaba,30.071336,31.201859,2.0
Giza,Imbaba,30.081903,31.225048,2.0
Giza,Imbaba,30.065007,31.209976,2.0
Giza,Imbaba,30.080078,31.2227,2.0
Giza,Imbaba,30.083769,31.225619,2.0
Giza,Imbaba,30.0659,31.211728,2.0
Giza,Imbaba,30.069788,31.205816,2.0
Giza,Imbaba,30.082076,31.218166,3.0
Giza,Kerdasa,30.075362,31.107876,1.0
Giza,Kerdasa,30.013874,31.102387,3.0
Giza,Kerdasa,30.04132962,31.09693073,3.0
Giza,Kerdasa,30.075362,31.107876,2.0
Giza,Kerdasa,30.013874,31.102387,3.0
Giza,Manial Shiha,29.95907196,31.23274429,1.0
Giza,Manshiet Alqanatir,30.167817,31.043575,3.0
Giza,Manshiet Alqanatir,30.13832,31.072631,3.0
Giza,Mohandessin,30.05210295,31.19235467,3.0
Giza,Mohandessin,30.06060594,31.19001876,3.0
Giza,Mohandessin,30.06252609,31.20732505,3.0
Giza,Mohandessin,30.05089,31.211869,1.0
